evidence_id,source_key,source_record_id,source_status,source_url,property_key,geo_id,address,property_name,organization,equipment_type,evidence_confidence,signal_type,tower_lifecycle_event,tower_lifecycle_event_context,permit_project_key,description_fingerprint,event_date,event_age_days,recent_activity_365d,priority,description
permit:cleared:25 227775 PSA:00:chiller,toronto_building_permits_cleared,cleared:25 227775 PSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:30044709,30044709,160 FRONT ST W,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:25 227775 PSA,d7426c8975e683b6,2026-04-30,,,,Proposal for New supplemental cooling units for IDF rooms on 21 and 22 floors. Connection of water chiller supply and return lines to the base building and installation of condensate drains for the fan coil units. | Other(PS) | Plumbing(PS) | Office | Office | Office
permit:active:19 134808 BLD:00:chiller,toronto_building_permits_active,active:19 134808 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3065725,3065725,40 UNIVERSITY AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:19 134808 BLD,6a15b32a8ebc5538,2022-01-04,1697,False,,Proposal for the installation of a new chiller c/w risers and pumps to serve the ground floor retail tenants. Work includes new structural support framing for the chiller. | Other(BA) | Building Additions/Alterations | Commercial/Retail | Commercial/Retail | Multiple Use/Non Residential
permit:active:19 134808 HVA:00:chiller,toronto_building_permits_active,active:19 134808 HVA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3065725,3065725,40 UNIVERSITY AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:19 134808 HVA,2e20ea87ef169fb8,2022-01-04,1697,False,,HVAC - Proposal for the installation of a new chiller c/w risers and pumps to serve the ground floor retail tenants. Work includes new structural support framing for the chiller. | Building Permit Related(MS) | Mechanical(MS) | Commercial/Retail | Commercial/Retail | Multiple Use/Non Residential
permit:cleared:20 166439 BLD:02:chiller,toronto_building_permits_cleared,cleared:20 166439 BLD:02,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3147705,3147705,123 EASTSIDE DR,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:20 166439 BLD,a03ab8c06fac5ecb,2024-05-24,,,,"Rev 02 - Revision to the layout in rooms 4-111 pre-weigh, 4-101 Pre-Weigh Storage, 4-107 Sanitation Compounding office, 4-116 Processing Chiller Room, revise door size at 4-120 Waste Water Treatment, delete 4-118J Phone Booth, delete one folding partition in 4-108 Training, and other changes as per the attached cover letterRevision 01 - Addition of a new Quality Assurance/Quality Control laboratory at the north west corner of Unit 4 and other changes as mentioned in the cover letter. Includes sprinkler modifications in unit 4 and modifications to rack sprinklers in unit 5 and 6. Proposed interior alterations to increase size of cafeteria and locker room, new washrooms, new vestibules, new offices, meeting rooms new maintenance rooms, new bottle filing and tubing area and a new first aid room in unit 5, to existing rooms in unit 4 and a new washrooms in unit 6 of an existing Skin Care Manufacturing and Storage Facility. Shelf and rack storage system is not part of this permit. | Interior Alterations | Building Additions/Alterations | Skin Care Manufacturing And Storage Facility | Skin Care Manufacturing And Storage Facility | Industrial Manufacturing Plant"
permit:cleared:20 166439 HVA:02:chiller,toronto_building_permits_cleared,cleared:20 166439 HVA:02,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3147705,3147705,123 EASTSIDE DR,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:20 166439 HVA,eb72411ed69fa9cb,2023-07-26,,,,"Rev 02 - Unit heater UH-1 installed in process chiller room to help maintain an adequate room temperature. Unit heater complete with flue vent and combustion air pipes that penetrates through the roof, exhaust from existing RO room to be diverted from within building to outside with a roof penetration, chiller room ventilation system included with refrigerant leak detection system tied into exhaust fan (EF-18) control. Chiller room complete with outdoor air makeup duct, control sequence for chiller room exhaust provided, supplemental cooling in chiller room provided by air conditioning unit AC-9, new round 10"" exhaust duct from waste water equipment to terminate above roof, lab exhaust to combine in a plenum that connects to the roof mounted exhaust fan, new air valves provided on exhaust branches to help maintain balanced airflow in the QC labRevision 01 - Addition of a new Quality Assurance/Quality Control laboratory at the north west corner of Unit 4 and other changes as mentioned in the cover letter.HVAC - Proposed interior alterations to increase size of cafeteria and locker room, new washrooms, new vestibules, new offices, meeting rooms new maintenance rooms, new bottle filing and tubing area and a new first aid room in unit 5, to existing rooms in unit 4 and a new washrooms in unit 6 of an existing Skin Care Manufacturing and Storage Facility. | Building Permit Related(MS) | Mechanical(MS) | Skin Care Manufacturing And Storage Facility | Skin Care Manufacturing And Storage Facility | Industrial Manufacturing Plant"
permit:cleared:20 166439 PLB:03:chiller,toronto_building_permits_cleared,cleared:20 166439 PLB:03,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3147705,3147705,123 EASTSIDE DR,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:20 166439 PLB,e29007e04e09db1e,2023-10-17,,,,"Rev 03 - Extend demolition of below grade sanitary main that runs in corridor, cut back existing sump pit discharge to accommodate new waste water system discharge, extended 100mm drain from AOP tank overflow to sump pit 1, extended 50mm drain from sludge tank overflow to sump pit 3, new floor sink in chiller room to pick up drains from chiller tank. Drain from floor sink to tie into existing building drain, new 20mm water connection to chiller tank makeup water port complete with backflow preventer, new 32mm sanitary acid resistant piping from base of process exhaust plenum and extend to acid neutralizer, compressed air tanks installed outside of building complete with gas switchover systems. Gases piped into building with pressure regulators. Lab equipment to tie into FNPT pipe connectionsRevision 02 - Modifications to underground drainage. Extend 8"" below grade sanitary and 8"" main to pick up drains from sanitation, compounding and dispensing rooms.Plumbing - Proposed interior alterations to increase size of cafeteria and locker room, new washrooms, new vestibules, new offices, meeting rooms new maintenance rooms, new bottle filing and tubing area and a new first aid room in unit 5, to existing rooms in unit 4 and a new washrooms in unit 6 of an existing Skin Care Manufacturing and Storage Facility. | Building Permit Related(PS) | Plumbing(PS) | Skin Care Manufacturing And Storage Facility | Skin Care Manufacturing And Storage Facility | Industrial Manufacturing Plant"
permit:active:06 174923 BLD:00:chiller,toronto_building_permits_active,active:06 174923 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:321805,321805,161 COMMANDER BLVD,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:06 174923 BLD,8c8b02c31bf37880,2006-10-10,7262,False,,Concrete pad for new chiller and tanks | Other(BA) | Building Additions/Alterations | Industrial | Industrial | Industrial
permit:cleared:13 259593 BLD:00:chiller,toronto_building_permits_cleared,cleared:13 259593 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:323008,323008,470 CORONATION DR,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:13 259593 BLD,16d55aa0f36fa734,2022-07-18,,,,structural requirement for condenser on roof for installation of water recovery system using a Berg supplied chiller | Interior Alterations | Building Additions/Alterations | Chemical Plant | Chemical Plant | Industrial Chemical Plant
permit:cleared:20 213097 BLD:00:chiller,toronto_building_permits_cleared,cleared:20 213097 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3232917,3232917,115 GOWAN AVE,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:20 213097 BLD,dbcebb186e1cb88a,2021-07-07,,,,Installation of a steel platform on the east side of the building to provide maintenance access to the rooftop chiller - Chester Elementary School | Other(BA) | Building Additions/Alterations | Elementary School | Elementary School | Elementary School
permit:active:26 185369 MSA:00:chiller,toronto_building_permits_active,active:26 185369 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3327203,3327203,1755 STEELES AVE W,,,chiller,SUPPORTING,RECENT_SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:26 185369 MSA,25729c34974592f0,2026-07-15,44,True,,"Proposed replacement of 2 regular 500 ton chillers with one 750T regular chiller and one 300T heat recovery chiller to improve campus energy efficiency, reduce emissions, and enhance system reliability. Work is also required to modify the existing heating networks to enable receiving heat from the new heat recovery chiller. | Other(MS) | Mechanical(MS) | Indistrial | Industrial | Industrial"
permit:active:19 111480 MSA:00:chiller,toronto_building_permits_active,active:19 111480 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3569436,3569436,7 BISHOP AVE,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,REPLACE_OR_RENEW_TOWER,toronto-permit:19 111480 MSA,8f6272a4861769c8,2019-02-27,2739,False,,Proposal for direct chiller and cooling tower replacement in an existing apartment building. | Other(MS) | Mechanical(MS) | Apartment Building | Same | Apartment Building
permit:active:19 111480 MSA:00:cooling_tower,toronto_building_permits_active,active:19 111480 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3569436,3569436,7 BISHOP AVE,,,cooling_tower,CONFIRMED,SOURCE_ACTIVE_COOLING_TOWER_PERMIT,REPLACE_OR_RENEW_TOWER,,toronto-permit:19 111480 MSA,8f6272a4861769c8,2019-02-27,2739,False,,Proposal for direct chiller and cooling tower replacement in an existing apartment building. | Other(MS) | Mechanical(MS) | Apartment Building | Same | Apartment Building
permit:cleared:10 139595 DST:00:chiller,toronto_building_permits_cleared,cleared:10 139595 DST:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:364211,364211,825 MILNER AVE,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:10 139595 DST,bf446d6faee6c38a,2026-06-08,,,,chiller equipment replacement with support structure | Exterior Tank & Support | Designated Structures | Communciation Building | Communciation Building | Office
permit:cleared:10 139595 HVA:00:chiller,toronto_building_permits_cleared,cleared:10 139595 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:364211,364211,825 MILNER AVE,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:10 139595 HVA,3637f992ada61171,2026-03-09,,,,HVAC - chiller equipment replacement with support structure | Building Permit Related(MS) | Mechanical(MS) | Communciation Building | Communciation Building | Office
permit:cleared:24 115648 PSA:00:chiller,toronto_building_permits_cleared,cleared:24 115648 PSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:364214,364214,10 MILNER BUSINESS CRT,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:24 115648 PSA,e31f26677a671c86,2025-08-26,,,,"To install a new sink, water heater and water chiller | Other(PS) | Plumbing(PS) | Office | Office | Office"
permit:active:13 127635 BLD:00:chiller,toronto_building_permits_active,active:13 127635 BLD:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:367187,367187,9 NEILSON RD,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:13 127635 BLD,d2239d5d2d3fa4b8,2013-04-26,4872,False,,interior alterations & replace chiller in penthouse area | Interior Alterations | Building Additions/Alterations | Long Term Care Facility | Long Term Care Facility | Long Term Care Facility
permit:cleared:13 127635 HVA:00:chiller,toronto_building_permits_cleared,cleared:13 127635 HVA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:367187,367187,9 NEILSON RD,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,,toronto-permit:13 127635 HVA,043a3ab5a6658dbe,2026-01-09,,,,HVAC - interior alterations & replace chiller in penthouse area | Building Permit Related(MS) | Mechanical(MS) | Long Term Care Facility | Long Term Care Facility | Long Term Care Facility
permit:active:14 248729 MSA:00:chiller,toronto_building_permits_active,active:14 248729 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:3841975,3841975,5100 YONGE ST,,,chiller,SUPPORTING,SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:14 248729 MSA,7c0a453660da129d,2014-12-09,4280,False,,"Proposal to replace Chiller, Air Handling and Fan unit in ground floor mechanical room, one Rooftop unit and VAV terminal boxes for office and dental clinic. | Alter: Add on /Ductwork | Mechanical(MS) | Office | Office | Office"
permit:cleared:18 186589 BLD:00:chiller,toronto_building_permits_cleared,cleared:18 186589 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3993557,3993557,298 JARVIS ST,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,RETIRE_OR_CONVERT_AWAY_FROM_TOWER,toronto-permit:18 186589 BLD,36369cfa2172b05a,2025-06-13,,,,Proposal for removal and replacement of existing cooling tower and chiller in existing multi unit building. | Other(BA) | Building Additions/Alterations | Multi Unit | Multi Unit | Multiple Unit Building
permit:cleared:18 186589 BLD:00:cooling_tower,toronto_building_permits_cleared,cleared:18 186589 BLD:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:3993557,3993557,298 JARVIS ST,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,RETIRE_OR_CONVERT_AWAY_FROM_TOWER,,toronto-permit:18 186589 BLD,36369cfa2172b05a,2025-06-13,,,,Proposal for removal and replacement of existing cooling tower and chiller in existing multi unit building. | Other(BA) | Building Additions/Alterations | Multi Unit | Multi Unit | Multiple Unit Building
permit:active:26 214094 MSA:00:chiller,toronto_building_permits_active,active:26 214094 MSA:00,active,https://open.toronto.ca/dataset/building-permits-active-permits/,toronto-geoid:4030670,4030670,170 ST GEORGE ST,,,chiller,SUPPORTING,RECENT_SOURCE_ACTIVE_MECHANICAL_PERMIT,,,toronto-permit:26 214094 MSA,b7913b3dec39637c,2026-08-19,9,True,,"Proposed replacement of storm and sanitary piping risers, fan coil units with new piping risers, replace rooftop chiller, self-contained vertical A/C, and basement mechanical room unit heaters. | Other(MS) | Mechanical(MS) | University | University | University"
permit:cleared:16 241073 MSA:00:chiller,toronto_building_permits_cleared,cleared:16 241073 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:4153974,4153974,10 GUILDWOOD PKWY,,,chiller,SUPPORTING,HISTORICAL_MECHANICAL_PROJECT,,REPLACE_OR_RENEW_TOWER,toronto-permit:16 241073 MSA,b861b3a4e3efaa3d,2017-06-01,,,,Replacement of chiller and cooling tower | HVAC: Other Group C Buildings | Mechanical(MS) | Apartment Building | Apartment Building | Apartment Building
permit:cleared:16 241073 MSA:00:cooling_tower,toronto_building_permits_cleared,cleared:16 241073 MSA:00,cleared,https://open.toronto.ca/dataset/building-permits-cleared-permits/,toronto-geoid:4153974,4153974,10 GUILDWOOD PKWY,,,cooling_tower,CONFIRMED,COOLING_TOWER_PROJECT_HISTORY,REPLACE_OR_RENEW_TOWER,,toronto-permit:16 241073 MSA,b861b3a4e3efaa3d,2017-06-01,,,,Replacement of chiller and cooling tower | HVAC: Other Group C Buildings | Mechanical(MS) | Apartment Building | Apartment Building | Apartment Building
